Rating,Review,concert_review
1,한남동 맛있는 세꼬시 맛 집. 세꼬시 잘 못 먹는 사람도 어느새 깻잎 쌈을 싸고 있는 집... 추천해요,한남동에 있는 신선한 생선회가 일품인 장소입니다. 회를 잘 못 즐기던 사람도 어느덧 깻잎에 싸서 맛있게 먹게 되는 곳이에요... 꼭 가보시길 추천드립니다.
1,새로운 스타일의 오리 전문점. 훈제오리가 아니라 얇게 썬 오리를 야채와 함께 볶아서 싸먹는 곳인데 담백하고 맛있습니다. 고기를 좋아하는 분들은 씹히는 맛이 많이 없어서 아쉬울 수 있지만 부드럽고 야채와 함께 먹을 수 있어서 좋았어요. 들깨수제비도 고소하고 담백하고 맛있었습니다. 가족 식사로도 오고 회사 회식으로도 왔었어요. 코로나 좀 잠잠했던 시절에.. 가게 주인이 영화 타짜의 실제 주인공이 만든 식당이라서 이름이 타짜 오리라고 하네요,"새로운 콘셉트의 오리 전문 공연이었어요. 전통적인 훈제오리 대신 얇게 썬 오리를 신선한 채소와 함께 조리해 서빙하는 형식이었는데, 담백하면서도 입맛에 잘 맞았습니다. 고기를 단단하게 씹는 맛을 좋아하는 분들에겐 약간 아쉬울 수 있지만, 부드러운 식감과 야채의 조화가 인상적이었어요. 들깨가 들어간 특별한 음식 또한 고소하고 깔끔해서 만족스러웠습니다. 가족들과 함께 즐기기도 했고, 회사 동료들과 회식 겸 관람했던 기억이 나네요. 한가할 때 찾았던 공연인데, 주최자가 한 인기 영화의 실제 주연 배우와 관련 있어서 행사의 이름도 그 영화 제목을 따왔다고 전해져요."
1,"새우 구이도 맛있고, 머리까지 야무지게 먹을 수 있어서 더 좋았습니다.","해산물 구이가 정말 맛있었고, 머리 부분까지 깔끔하게 즐길 수 있어서 더욱 만족스러웠습니다."
1,가오리회도 맛있고 찜도 맛있도라고요 많이 맵게 해달라 말씀드렸는데 생각보다 너무 덜 매웠어요! 가 오리회만큼 매웠으면 좋겠어요,가오리회를 정말 맛있게 먹었고 찜 요리도 밥과 잘 어울렸습니다. 매운맛을 강하게 해달라고 부탁했지만 예상보다 맵지 않아서 아쉬웠어요. 가오리회 만큼 매운 맛이었다면 더 만족스러웠을 것 같아요.
1,숨겨진 맛 집으로 아주머니의 손맛이 진짜 훌륭하다,숨겨진 명소에서 아주머니의 특별한 손맛이 정말 뛰어났다.
2,시끌시끌 항상 사람이 많은 편 맥주가 특별히 맛있는 건 아니고 매우 시원함,"항상 붐비는 분위기였고, 사람들이 많이 모여 있었어요. 맥주는 특별히 맛있다기보다는 아주 차갑고 시원한 느낌이었어요."
1,생맥 맛 집. 안주도 가격이 괜찮아서 친구들과 자주 가게 되는 술집.,시원한 생맥주가 일품인 곳이에요. 안주도 합리적인 가격이라서 친구들과 자주 찾아가게 되는 공연장 주변의 핫한 장소입니다.
1,"양이 푸짐하며 매운맛은 선택이다. 얼큰한 맛으로 주문했는데 입안이 얼얼하고 땀이 줄줄이다. 양념은 전체적으로 잘 어우러졌지만, 개인적 소견으로 좀 짠맛 이 강했다. 입가심용으로 시킨 추어탕도 맛 났다. 식사가 끝날 때쯤 주문 시간이 한 시간 이상 늘어나 있었다.","음식의 양은 넉넉했고 매운맛을 고를 수 있었다. 나는 얼큰한 맛으로 선택했는데, 먹는 내내 입 안이 얼얼해지고 땀이 저절로 흘렀다. 양념이 전체적으로 조화로웠지만, 내 입맛에는 조금 짠 느낌이 강하게 다가왔다. 함께 시킨 추어탕도 괜찮았다. 다만 공연이 끝날 무렵 주문이 한참 지연되어 1시간 넘게 기다려야 했다."
1,좋아하는 밀면집이라 계절 되면 찾게 되네요. 주문하면 따뜻한 육수도 함께 나와요. 깔끔하고 부담 없이 먹을 수 있어서 너무 좋아요.,좋아하는 음식점이라 특정 계절이 되면 꼭 방문하게 됩니다. 음식을 주문하면 따뜻한 국물도 함께 제공되어 만족스러웠어요. 깔끔한 맛과 편안하게 즐길 수 있는 분위기가 정말 마음에 들었습니다.
1,찜에 같이 나오는 무가 매력적인 집입니다. 옆에 같이 하는 횟집에서 물회도 주문 가능하고요. 물회는 무난합니다만 찜이 진짜 맛있습니다. 고등어조림 같은 맛 상상하시면 될 것 같아요. 주차는 알아서 하셔야 하는 것이 아쉽습니다,"함께 제공되는 무가 특히 인상적이었던 곳입니다. 인근의 해산물 전문점에서 차가운 생선회 국물 요리도 시킬 수 있는데, 그 메뉴는 특별히 뛰어나진 않았습니다. 하지만 이 집의 찜 요리는 정말 일품이었어요. 고등어조림 맛과 비슷하다고 생각하시면 이해가 쉬울 겁니다. 다만, 주차 공간이 따로 마련되어 있지 않아 직접 알아서 해결해야 하는 점은 조금 불편했습니다."
1,매운탕도 얼큰하게 맛있고 먹다가 라면 넣고 끓여서 마무리해주면 든든합니다,"매운탕이 얼큰하게 아주 맛있었고, 먹는 도중에 라면을 넣어 끓여 마무리하니 정말 든든했습니다."
1,생각보다 매웠어요 양은 좀 작지만 그래도 맛이 괜찮아요,"생각보다 매운맛이 강했어요. 양은 다소 적었지만, 그래도 맛은 괜찮았습니다."
1,양념이 엄청 달짝지근해요 옛날 양념치킨 느낌이라서 좋았어요 프라이드도 바삭해요,양념 맛이 아주 달콤하고 옛날 스타일이라서 마음에 들었어요. 프라이드는 겉이 바삭바삭해서 좋았습니다.
1,오징어 입 이랑 염통이랑 순살치킨이랑 짜파구리가 맛있어요. 할맥도 정말 시원하고 좋아요.,"오징어 입과 염통, 그리고 닭고기 튀김이 정말 맛있었어요. 음료도 아주 상쾌하고 기분 좋게 즐길 수 있었습니다."
1,안주가 조금 짜요... 맥주는 진짜 시원하고 맛있어요 자꾸 생각나요,"안주는 다소 짠 편이었지만, 맥주는 정말 시원하고 맛있어서 자꾸 생각나게 되네요."
0,"역전 할머니 좋아하는데, 이수점은 안 갔으면... 사람들 너무 시끄럽고 테이블 간격이 정말... 절레절레.... 화장실 더럽고..... 안 좋은 기억만..","역전 할머니를 좋아하는 편인데, 이수 지점은 다시는 찾지 않을 것 같아요. 사람들 소음이 너무 심했고, 테이블 간격도 너무 좁아서 불편했어요. 화장실 상태도 좋지 않아서 전반적으로 기분이 좋지 않은 경험만 남았네요."
2,떡볶이 최고 맥주도 시원하고 좋음. 간단히 마실 때 편리함,매운 음식과 함께한 맥주는 정말 시원하고 만족스러웠다. 가볍게 즐기기에 딱 좋은 조합이었다.
1,가격 대비 훌륭함! 가게 내부는 테이블 4개 정도로 아늑함. 포장해서 먹는 손님도 많음. 매장에서 먹을 시 화장실이 좀 비추,가격이 아주 합리적이라 만족스러웠다! 공연장 내부는 좌석이 약 네 개 정도로 아늑한 분위기였다. 많은 사람들이 공연장이 아닌 곳에서 감상하기도 했다. 다만 공연장 내 화장실은 다소 아쉬운 점이 있었다.
1,"교통이 너무 불편하지만 한 번쯤 가보면 좋을 가락국수 맛집 육수 종류 선택하고, 육수 온도, 면 온도 선택하면 됩니다 기본 토핑 없으니 토핑도 꼭 추가! 양도 많은 편은 아니고 가락국수치고 좀 비싸요","교통편이 많이 불편해서 접근성이 아쉽지만, 한 번쯤 경험해볼 만한 가락국수 전문점입니다. 육수 종류를 고르고, 육수와 면의 온도도 원하는 대로 정할 수 있어요. 기본 토핑은 제공되지 않으니 토핑 추가는 필수입니다. 양은 적당한 편이고, 가격은 가락국수 치고는 조금 높은 편입니다."
1,"한마디  기다림 뒤에 먹을 수 있는 정식 가락국숫집 위치  명지대 후문 쪽에 위치했는데 대로변에 위치해있지만 간판이 대우전자로 되어있어서 쉽게 눈에 띄지는 않아요 분위기  오픈 시간에 맞춰가도 상당히 기다려야 돼요. 오후 23시면 재료 소진으로 끝나버려서 잘 맞춰가야 돼요! 내부도 상당히 좁아서 45테이블 정도면 끝나더라고요 오후 3시에 끝나도 다음날 준비 때문인지 저녁 늦게까지 닫지도 않고 있어서 장인 같은 모습이 보였어요 맛  가케우동은 멸치와 다시마로 맛을 내는 시원하고 깔끔한 맛이 특징이고 붓가케우동은 가즈오의 맛이 한층 나오는 맛이에요 국물과 면의 온도도 선택이 가능한데 따뜻국물따뜻면, 찬 국물 차면, 따뜻국물찬면 인데 판면의 쫄깃함을 느끼고 싶어 판면을 먹었는데 쫄깃하니 좋았어요. 곁들여먹는 유부 조림이랑 반숙 계란도 일품이에요 꼭 한번 먹어봐야 하는 사누키 가락국수. 기다리기는 지침","한마디로, 오래 기다려야 하지만 그만큼 보람 있는 공연 관람 경험이었어요.

장소는 대학가 뒷문 근처 대로변에 있지만, 표지판이 평범해서 처음엔 찾기 쉽지 않았어요. 공연장 외관은 소박하고 아담했으며, 좌석이 45개 정도로 제한적이라 일찍 도착해도 줄을 서야 했답니다. 저녁 11시가 되면 티켓 판매가 종료되어 시간 맞추는 게 중요했어요. 저녁 늦게까지 공연장이 닫히지 않는 모습에서 뭔가 장인 정신이 느껴졌어요.

공연 자체는 깔끔하고 시원한 분위기가 특징이었고, 특별한 맛처럼 정갈한 연출과 조화로운 구성이 인상적이었어요. 작품마다 따뜻하거나 차가운 느낌을 선택할 수 있어 관람자의 취향을 존중해줬고, 어떤 연출은 특히 탄탄하고 생생해서 감탄했죠. 주변에 제공되는 간식과 음료도 훌륭했어요.

기다림은 분명히 피곤했지만, 꼭 경험해봐야 할 공연이라 강력히 추천합니다."
1,"국물에 정성을 많이 들인 듯. 가게에서 주는 향신료를 넣으면 풍미가 더욱 살아남. 면이 다른 가락국숫집보단 훨씬 쫄깃. 사이드 메뉴로 시킨 계란이 제일 맛남. 단맛과 노른자의 조합이 지림. 가격대는 8천 원대, 사이드 메뉴 시키면 인당 만 원 정도. 가락국수를 좋아한다면 굉장히 섬세한 가락국수를 즐길 수 있을 것임. 벗 30분 이상 기다리며 먹을 정돈 아님.","공연에 많은 정성을 기울인 느낌이었다. 공연장 측에서 제공하는 특별한 음향 효과를 더하면 전체적인 분위기가 훨씬 살아났다. 출연진들의 연기는 다른 공연과 비교해 훨씬 더 생동감 있었다. 부가적으로 준비된 작은 공연이 가장 인상 깊었다. 감성과 열정의 조화가 정말 뛰어났다. 티켓 가격은 약 8천 원대였으며, 추가 프로그램까지 포함하면 1인당 만 원 정도였다. 공연 예술을 좋아한다면 매우 섬세하고 깊이 있는 무대를 경험할 수 있을 것이다. 다만 30분 이상 기다릴 만큼의 공연은 아니었다."
1,11시 오픈 11시 30분 도착 웨이팅이 길었음! 음식은 10분 정도 기다린 나왔음! 정갈하고 정리된 모습과 같이 맛 또한 군더더기 없이 깔끔한 맛! 가락국수의 정석 느낌임! 무엇보다 면발이 너무 좋음!,"콘서트장은 11시에 개장했지만, 나는 11시 30분에 도착해서 꽤 긴 줄을 서야 했다. 공연이 시작되기 전까지 약 10분 정도 기다리니 좌석에 앉을 수 있었다. 무대와 주변은 깔끔하게 정돈되어 있었고, 공연 역시 군더더기 없이 완성도 높게 진행되었다. 특히 연주자의 연주실력이 매우 뛰어나 인상 깊었다."
1,"가락국수 면이 쫄깃해서 좋았습니다. 웨이팅을 길게 할 정도의 맛은 아니지만 집과 가깝다면 자주 다닐만한 곳입니다. 달마다 휴무일이 다르므로 미리 찾아보고 가는 것을 추천하며, 가게 안은 공간이 협소해서 적은 인원이 가기에 적당합니다.","면발이 쫄깃해서 인상적이었어요. 굳이 오래 기다려서까지 갈 정도는 아니지만, 집 근처라면 자주 방문할 만한 곳입니다. 휴무일이 매달 다르니 사전에 확인하는 게 좋고, 가게 안이 좁아 소수 인원이 가기에 알맞은 공간입니다."
2,명지대 쪽 로컬 맛 집에 속하는 곳이지만 외지인들이 줄 서서 먹는 가락국수 맛 집이라 하여 방문한 곳. 이국적이고 소박한 분위기는 좋고 가락국수 맛은 담백했습니다. 자주 찾아갈만한 곳이란 생각은 아니었지만요,"지역 주민들에게 잘 알려진 식당이지만, 외부에서 온 사람들이 긴 줄을 서서 먹는다는 평에 이끌려 방문했다. 독특하면서도 소박한 분위기가 인상적이었고, 가락국수의 맛은 담백하게 느껴졌다. 다만 자주 찾고 싶은 곳이라는 생각은 들지 않았다."
1,가케우동은 멸치국수 국물 맛 붓가케우동은 감칠맛이 더해진 맛. 냉가락국수로 먹으면 면발의 졸기 함을 제대로 느낄 수 있습니다.,"멸치 육수 맛이 느껴지는 가케우동은 아주 깔끔했어요. 붓가케우동은 여기에 감칠맛이 한층 더해져서 더욱 매력적이었죠. 특히, 냉가락국수 형태로 즐기니 면발의 쫄깃한 식감을 제대로 느낄 수 있어서 만족스러웠습니다."
2,여는 날도 일정치 않고 역에서도 떨어져 있어 가기 힘들어요. 분위기는 나름 있지만 굳이 찾아오진 않을 것 같네요,"첫 공연 일정이 자주 바뀌고 역과도 멀리 떨어져 있어서 방문하기가 쉽지 않았어요. 분위기는 어느 정도는 있었지만, 일부러 다시 찾을 정도는 아닌 것 같아요."
1,"별로 안 유명했을 때부터 갔던 곳. 넘넘 맛있다. 국물이 정말 맛있고, 계란이 진짜 존 만이다. 아기자기한 분위기와 귀여운 메뉴판.. 다 너무 좋은 곳","사람들이 많이 알기 전부터 자주 찾던 공연장이에요. 공연이 정말 훌륭했어요. 무대 연출이 정말 인상적이었고, 특별한 조명 효과도 정말 멋졌답니다. 아기자기한 무대 소품과 귀여운 프로그램 책자까지.. 모든 것이 참 마음에 들었어요."
1,당일 면이 떨어지면 식사를 못하실 수 있습니다 주차는 앞에 1대 간간이 가능하기도 하고요 깔끔하고 맛이 좋습니다,공연 당일에는 좌석이 매진될 수 있어 식사 자리가 없을 수도 있습니다. 주차는 공연장 앞에 한두 대 정도 할 수 있으니 참고하세요. 시설은 깔끔하고 음식도 맛있습니다.
1,가격이 안착하고 공간이 협소 양 없음 주차 안됨,"티켓 비용이 적절했고, 공연장이 다소 좁아서 불편함이 있었으며, 주차 시설이 마련되어 있지 않아 아쉬웠다."
1,정말 잘한다는 가락국숫집과 비교해봐도 손색이 없다.,정말 실력 있는 팀과 비교해 봐도 전혀 뒤처지지 않는다.
0,소문에 비해 맛이 너무 형편없던 곳,입소문과 달리 공연의 질이 너무 실망스러웠다.
2,맛있다고 해서 갔는데 저는 일반 시중에서 파는 떡볶이랑 별로 다른 맛을 못 느꼈어요 하지만 밀떡 자체의 쫀득쫀득함이 잘 느껴져서 맛있게 먹었습니다 후기들 보면 양념이 아쉽다 하는 반응이 많던데 보통 밀떡이 양념이 잘 스며들지 않아서 그렇게 느끼는 것 같아요 아니면 명성에 비해 많은 기대를 하고 가서 상대적으로 그렇게 느꼈다고 볼 수도 있을 것 같네요 여타 다른 떡볶이 집들은 대부분 앉을 자리가 협소하고 테이블이 많지 않은데 여기는 테이블도 많고 넓어서 좋았어요 방역수칙도 잘 지키고 있고 테이블 위에 주문서를 써서 사장님 갖다 드리면 바로 조리해서 나와요 다시 한번 가 볼 생각 있습니다,"맛있다는 평을 듣고 공연장에 갔지만, 제게는 평범한 공연들과 크게 다르지 않게 느껴졌어요. 그래도 무대에서 느껴지는 생동감과 리듬감은 확실히 좋았기에 즐겁게 관람했답니다. 다른 관객들의 후기에서는 연출이 아쉽다는 평이 많던데, 이는 보통 이런 공연들이 무대 장치나 조명이 강하게 다가오지 않아 그런 느낌을 주는 것 같아요. 또는 공연의 명성에 비해 지나치게 기대치를 높여서 상대적으로 부족함을 느꼈을 수도 있겠네요. 다른 공연장들과 비교했을 때, 이곳은 좌석이 넓고 자리 배치도 편안해서 마음에 들었어요. 방역 수칙도 철저히 지켜지고 있었고, 좌석에서 바로 주문서를 작성해 직원에게 전달하면 공연 준비가 신속하게 이뤄졌습니다. 앞으로 다시 한번 찾아볼 생각이에요."
1,"초 중학교 때 이곳에 살았는데, 학교 끝나면 항상 집에 가기 전 들리는 떡볶이 집. 주변을 둘러보니 40대가 돼 보이는 아주머니도 딸을 데리고 와서는 엄마가 여기 학교 다닐 때 자주 오던 곳이야. 하는 소리를 들었다. 그만큼 오랜 세월 이곳에 있었다는 건데, 오래된 포크와 오래된 물 컵. 위생을 그래서 기대하고 먹으면 안 좋다. 하지만 나는 그것도 감안이 될 만큼 이곳을 추천한다. 위치는 명지대 정문 건너편 작은 골목 사거리 안에 위치해 있다. 우선 이 떡볶이 양념에선 카레맛이 기본 베이스로 맛이 난다. 떡은 밀떡인데 얇고 길다. 양념이 잘 베는 떡 같다. 떡볶이를 새로 조리한 지 얼마 안 되었을 때 맛보아도 떡이 양념이 잘 베여있다. 달짝지근하고 카레맛이 칼칼하게 나는데, 매운 걸 아예 못 먹는 사람은 맵다고 했다. 이 점 알아두면 좋고 가격도 예전이랑 별다를 거 없이 싸다. 이곳에 핵심 포인트는 못난이 만두 튀김이다.요즘 어디 가서도 잘 보지 못하는 동그란 김말이 만두? 같은 형식의 튀김인데 이 양념이랑 너무 잘 어울린다. 예전엔 이런 카레맛 나는 떡볶이가 너무 신기하고 특이했는데, 신전 떡볶이가 생긴 이후로는 이 맛이랑 제일 비슷하다. 기본으로 나오는 국물도 아무것도 안 들어있는 어묵 육수 같은데, 가락국수 국물보다 감칠맛 나는 게 국물, 튀김, 양념, 떡이 모든 조화가 어우르다. 명지대 근처 가면 배불러도 꼭 들려 먹는 집. 떡볶이에 환장해서 여러 코스 돌아도 이 맛 비슷한 곳은 그나마 신전밖에 없었다.","학창 시절 이 공연장을 자주 찾았는데, 수업 마치고 집으로 가기 전에 꼭 들러서 감상하던 기억이 난다. 최근에 주위를 보니, 중년쯤 되어 보이는 한 관객이 자녀와 함께 와서는 자기가 어릴 적 다니던 곳이라며 이야기하는 모습도 목격했다. 그만큼 오랫동안 이 무대가 사랑받아왔다는 뜻이다. 시설은 오래돼서 낡은 의자와 낡은 음료잔이 있지만, 청결을 지나치게 기대하지 않는다면 충분히 추천할 만하다. 이 공연장의 위치는 대학 정문 맞은편 작은 골목 안쪽에 자리 잡고 있다.

이곳에서 선보이는 공연은 기본적으로 이국적인 향신료가 은은하게 배어 있어 특색 있다. 무대가 간결하고 길게 이어지는 구성이 특징이며, 공연 내용이 잘 배어들어 관객에게 깊은 인상을 준다. 새롭게 시작된 공연도 내용이 잘 짜여져 있다. 공연은 달콤하면서도 매콤한 느낌을 주는데, 매운 것을 전혀 못 견디는 이는 약간 부담스러울 수 있으니 참고하면 좋겠다. 가격도 옛날과 크게 다르지 않아 합리적이다.

특히 이곳의 하이라이트는 독특한 튀김 무용수들의 퍼포먼스다. 최근에는 쉽게 볼 수 없는 둥근 형태의 춤사위라 신선하다. 전체 공연의 분위기와도 환상적으로 어울린다. 초기에는 이 이국적인 맛이 신기하고 독특했으나, 유사한 매력을 지닌 공연장이 새로 생긴 후에는 둘 중 가장 흡사한 무대라 할 수 있다. 기본적으로 제공되는 배경 음악은 단순해 보이지만 감칠맛이 살아 있어, 음악, 퍼포먼스, 연출, 무대 설정이 완벽히 조화를 이룬다. 대학 근처를 방문하면 배가 불러도 꼭 들러서 감상하는 공연장이다. 공연을 즐기러 여러 곳을 다녀봐도 이 맛과 비슷한 곳은 거의 없었는데, 현재로선 새로 생긴 공연장이 가장 비슷한 느낌을 준다."
1,전체적으로 매운맛이 강하고 떡볶이는 카레맛이 강해요. 사람들 많이 오는 지역 맛 집입니다.,"전체적으로 공연 분위기는 강렬했으며, 메인 무대의 에너지가 특히 인상적이었습니다. 많은 관객들이 찾는 인기 있는 공연 장소였습니다."
2,백설탕이 많이 들어가서 떡이 딱딱하고 발색으로 예상되는 맛과 다르게 카레향이 진합니다. 야채튀김에는 고구마를 잘게 썰어 넣어서 고구마무스처럼 느껴질 수 있으나 튀김이란 점을 생각한다면 실망하실 수 있습니다. 사장님 사모님 두 분 다 친절하셨고 오전부터 손님들 방문 빈도가 높습니다. 떡볶이들의 다양화가 이뤄지기 전이었다면 맛있다고 했을 것 같네요,"콘서트에서 느낀 점을 표현하자면, 무대 위 조명이 지나치게 화려해서 공연 자체가 다소 무거운 느낌을 주었고, 예상했던 음악 스타일과는 달리 강한 향취가 느껴졌습니다. 특별 무대에서는 고구마를 활용한 퍼포먼스가 있었는데, 그것이 마치 고구마 무스처럼 부드러운 느낌을 주려 했으나 전체적인 분위기와는 어울리지 않아 기대에 못 미쳤습니다. 공연을 이끈 두 진행자 모두 매우 친절하게 관객을 맞이했고, 아침 일찍부터 많은 사람들이 찾아와 열기를 더했습니다. 만약 다양한 장르의 무대가 많지 않았던 시기였다면 훨씬 더 좋았을 것 같습니다."
2,명지대 정문 건너편 쪽에 위치하고 있다. 1층에 위치하고 있으며 생각보다 내부가 넓었다. 사장님은 친절하시고 세 분이서 같이 일하시는 거 같았다. 가족 떡볶이는 이정희 떡볶이보다 덜 맛있었다. 500원 저렴했지만 국물 맛은 이정희가 단맛이 살짝 나면서 훨씬 맛있었다. 떡의 식감도 더 쫄깃했던 것 같다. 순대는 최근 먹었던 순대 중에서 제일 맛이 없었다. 당면이 너무 푹 익어서 씹는 맛도 없었고 간도 너무 퍽퍽했다 오래됨. 꼬마김밥은 보통 수준이었다. 떡볶이 국물이 더 맛있었으면 찍어 먹는 맛이 좋았을 텐데 그러지 않아서 아쉬웠다. 사람들은 지속적으로 오고 테이크아웃 하는 사람들도 많았다,"명지대학교 입구 맞은편에 자리 잡고 있는 곳이었다. 1층에 위치해 있는데, 내부 공간이 예상보다 넓어서 놀랐다. 가게 주인은 매우 친절했고, 세 분이 함께 일하는 모습이었다. 가족이 운영하는 떡볶이는 다른 유명 떡볶이집보다 맛이 좀 떨어졌다. 가격은 500원이 더 저렴했지만, 국물 맛은 단맛이 살짝 감도는 다른 집이 훨씬 더 나았다. 떡의 쫄깃함도 그 집 쪽이 뛰어났다. 순대는 최근에 먹어본 것 중에서 가장 실망스러웠다. 당면이 너무 물렁물렁해서 씹는 맛이 전혀 없었고, 간도 너무 밋밋했다. 꼬마김밥은 특별하진 않았고 그냥 무난한 맛이었다. 떡볶이 국물이 좀 더 맛있었더라면 찍어 먹는 재미가 있었을 텐데, 그 점이 아쉬웠다. 손님들은 꾸준히 찾아왔고, 포장 주문하는 사람들도 많았다."
1,단골손님이 무척 많은 40년 이상 된 동네 대표 떡볶이집입니다. 못난이 만두라는 게 있는데 요놈... 떡볶이 국물에 부셔서 먹으면 학창시절 생각납니다. 에어컨이 돌고 있지만 포장 손님이 많아 출입문이 거의 열려있고 조리하시는 곳이 외부로 오픈되어 있어서 덥습니다. 누군가에겐 추억인 장소입니다.,"오랜 세월 지역 주민들에게 사랑받아온 공연장입니다. 공연 중간에 나오는 특별한 간식이 있는데, 그것을 무대의 분위기와 함께 즐기면 학생 시절의 추억이 떠오릅니다. 실내는 냉방이 되고 있지만, 많은 관객들이 입장과 퇴장을 반복해서 문이 자주 열려 있고, 무대 뒤쪽이 관객석과 오픈되어 있어 약간 더운 감이 있습니다. 어떤 이들에게는 마음에 남는 소중한 추억의 장소입니다."
2,튀김은 맛없고 떡볶이는 매운맛보단 구수한 맛을 강조한 옛날 분식점 스타일로 고추장과 케첩과 카레맛 중간의 어디임 떡은 쌀이 들어간듯한 밀떡이고 약간 단단한듯하지만 술술 넘어감 이런 스타일 오랜만에 먹어봐서 좋았음,"튀김은 별로였고, 떡볶이는 맵기보다는 구수한 옛날 분식집 느낌이 났다. 고추장과 케첩, 카레 맛이 적절히 섞인 듯한 독특한 맛이었다. 떡은 쌀이 들어간 듯한 밀떡으로 약간 단단한 편이었지만 먹기에 부담 없었다. 오랜만에 이런 스타일을 접해서 오히려 반가웠다."
2,신전 떡볶이를 연상시키는 맛이랄까 뭔가 비슷하긴 하지만 조금 다르긴 함 튀김 옷이 바삭했으면 하는 생각 생각 생각!!!!!! 가볍게 간식 먹으러 가기 좋음,"마치 매운 국물 떡볶이 맛과 비슷한 느낌이었는데, 완전히 똑같지는 않았어요. 튀김 옷이 좀 더 바삭하면 좋겠다는 아쉬움이 남았습니다. 가볍게 즐기기에는 딱 좋은 간식 같았어요."
0,벽에 걸린 두루마리 휴지는 화장실을 연상케 한다... 가격에 비해 양이 적다. 주변의 고릴라 떡볶이나 이정희 떡볶이를 추천한다.,벽에 걸린 긴 휴지통은 마치 화장실 같은 분위기를 자아냈다... 가격 대비 양이 부족하게 느껴졌다. 근처에서 파는 유명한 떡볶이 집들이 훨씬 나은 선택인 것 같다.
2,가끔 타지 친구들 올 때 여기 가고 싶다고 해서 감.. 이해는 안감.. 명지대 쪽 20년 살아봤으면 여기 갈 바엔 이정희 감,"가끔 멀리서 온 친구들이 이 공연장에 가고 싶어 하길래 같이 왔는데, 솔직히 내 입장에선 그 이유를 잘 모르겠어. 이쪽 지역에서 20년 넘게 살아왔던 나로선 차라리 다른 더 좋은 공연장을 추천하고 싶은 기분이야."
1,떡볶이는 신기한 맛 카레를 약간 섞은 듯 튀김은 튀김옷만 두꺼운 데 맛있음 신기한 집,"떡볶이는 카레가 살짝 가미된 독특한 풍미였고, 튀김은 겉옷이 두꺼웠지만 맛있어서 인상적이었다. 정말 신기한 경험을 한 장소다."
1,"한마디  모래내시장 맛집 위치  가좌역 3,4번 출구 건너편 모래내시장 술집 많은 골목에 바로 있어요! 바로 앞에도 유명한 신흥 떡볶이 집이 있어서 찾기는 쉬워요 분위기  가게는 완전 오래되었어요 위생은 전혀 기대하시면 안 됩니다! 테이블도 신발 벗고 올라가는 곳, 원형도 있고 총 12테이블 내외였던 거 같아요! 가격  생각보다 저렴했어요 대자가 25천 원이니 푸짐했어요 맛  술안주로는 최고예요 식사도 되니 더 좋았고요! 닭발은 모양은 엄청 매워 보였는데 생각보다 덜 매웠고 부드러웠어요 닭내장은 냄새 없이 부드럽고 닭볶음탕 비슷한 국물은 최고였어요! 볶음밥도 꼭 먹어야 하는 메뉴이고요","한마디  
콘서트 장소는 교통이 편리한 지하철역 출구 바로 맞은편에 있어서 찾기 아주 쉬웠어요. 주변에는 다른 인기 명소들도 많아 분위기가 활기찼습니다.  

분위기  
공연장은 꽤 오래된 곳이었지만 독특한 매력이 있었어요. 청결 상태는 크게 기대하기 어려웠고, 좌석 배치는 신발을 벗고 올라가는 좌석도 있었으며 전체 좌석은 12개 정도였던 것 같아요.  

가격  
티켓 가격은 생각보다 합리적이었고, 상당히 알찬 구성이었어요.  

공연  
공연 내용은 술자리에도 잘 어울리는 즐거운 분위기였고, 간단한 식사도 가능해서 좋았습니다. 무대 연출은 처음에는 강렬해 보였지만 실제로는 부담스럽지 않았고, 배우들의 연기는 부드럽고 자연스러웠어요. 음악과 조명 조화도 훌륭했으며, 마지막에 나온 앙코르 무대는 꼭 봐야 할 볼거리였습니다."
